URL,Tên xe,Giá,Số ghế,Năm SX,Nhiên liệu,Kiểu dáng,Tình trạng,Km đã đi,Hộp số,Xuất xứ,Tỉnh thành,Ngày đăng
https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/gia-ca-thuong-luong-manh-bank-70-aidxc23326706,Porsche Macan  2022,3399000000,5,2022,Máy xăng,SUV,Xe cũ,10.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,22/03/2025
https://oto.com.vn/mua-ban-xe-lexus-rx-50l-hcm/ban-rx350-luxury-2023-sieu-moi-5000km-bao-check-hang-aidxc23362127,Lexus RX 350L 2023,4089000000,5,2023,Máy xăng,SUV,Xe cũ,5.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,11/07/2025
https://oto.com.vn/mua-ban-xe-audi-q8-hcm/ban-tfsi-sline-55-quatro-2021-sieu-luot-aidxc23362173,Audi Q8 55 TFSI Quattro 2021,2980000000,5,2021,Máy xăng,SUV,Xe cũ,23.999 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,01/10/2025
https://oto.com.vn/mua-ban-xe-lexus-rx-350-hcm/tiet-kiem-ngay-hon-1ti-aidxc23275724,Lexus RX 350 2019,2650000000,5,2019,Máy xăng,SUV,Xe cũ,43.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,20/01/2025
https://oto.com.vn/mua-ban-xe-lexus-gx-460-hcm/ban-gx460-2012-sieu-luot-65000-trang-kem-aidxc23370425,Lexus GX 460 2012,1480000000,7,2012,Máy xăng,SUV,Xe cũ,104.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,01/04/2025
https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/ban-lx570-super-sport-2019-sieu-luot-40000km-bao-check-hang-aidxc23368893,Lexus LX 570 Super Sport 2019,7449000000,7,2019,Máy xăng,SUV,Xe cũ,41.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,19/04/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-hcm/bien-so-aidxc23371432,Mercedes-Benz GLC 250 4Matic 2017,838000000,5,2017,Máy xăng,SUV,Xe cũ,78.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,11/04/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/mau-do-kem-rat-dep-bank-65-aidxc23371635,Mercedes-Benz GLC 200 4Matic 2021,1299000000,5,2021,Máy xăng,SUV,Xe cũ,53.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,19/03/2025
https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/luot-nhu-moi-aidxc23374895,BMW 330i M Sport 2022,1398000000,5,2022,Máy xăng,Sedan,Xe cũ,18.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,01/07/2025
https://oto.com.vn/mua-ban-xe-toyota-vios-phu-tho/xe-sedan-gia-tot-chat-luong-cao-aidxc23366697,Toyota Vios 1.5 E CVT 2020,401000000,5,2020,Máy xăng,Sedan,Xe cũ,200 km,Số tự động,Trong nước,Việt Trì - Phú Thọ,25/01/2025
https://oto.com.vn/mua-ban-xe-landrover-range-rover-evoque-ha-noi/trang-noi-that-nau-gia-hop-ly-aidxc23363279,Land Rover Range Rover Evoque Prestige 2012,499000000,5,2012,Máy xăng,SUV,Xe cũ,67.000 km,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,08/03/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/model-2023-mot-chu-bao-hanh-hang-dai-aidxc23347589,Mercedes-Benz GLC 200 2022,1358000000,5,2022,Máy xăng,SUV,Xe cũ,27.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,15/02/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-hcm/dep-chuan-aidxc23373646,Mercedes-Benz GLC 250 4Matic 2017,798000000,5,2017,Máy xăng,SUV,Xe cũ,80.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,22/04/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/model-2024-bao-hanh-hang-dai-aidxc23371423,Mercedes-Benz C200 Avantgarde 2023,1398000000,5,2023,Máy xăng,Sedan,Xe cũ,3.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,20/08/2025
https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/xe-gia-dinh-7-cho-sang-trong-gia-tot-aidxc23377024,Kia Sedona 3.3 Platinum G 2021,839000000,7,2021,Máy xăng,MPV,Xe cũ,60.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,21/06/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s-450l-hcm/model-2023-luot-nhu-moi-aidxc23374911,Mercedes-Benz S450L Luxury 2022,3988000000,5,2022,Máy xăng,Sedan,Xe cũ,24.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,03/01/2025
https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/mot-chu-tu-nhan-bien-aidxc23376240,Toyota Fortuner 2.4G 4x2 AT  2024,1020000000,7,2024,Máy dầu,SUV,Xe cũ,20.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,11/10/2025
https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/chinh-chu-tu-nhan-bien-aidxc23375730,Nissan X trail 2.0 SL 2WD Premium 2017,485000000,7,2017,Máy xăng,SUV,Xe cũ,100.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,26/02/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-s400-ha-noi/xe-mot-chu-tu-dau-bien-aidxc23372420,Mercedes-Benz S400 3.0 V6 2014,1150000000,5,2014,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,08/06/2025
https://oto.com.vn/mua-ban-xe-lexus-rx-350-ha-noi/mau-xanh-khaki-xe-mot-chu-dep-chat-aidxc23335556,Lexus RX 350 2021,2990000000,5,2021,Máy xăng,SUV,Xe cũ,61.000 km,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,11/06/2025
https://oto.com.vn/mua-ban-xe-kia-sedona-ha-noi/bien-xe-dep-chat-so-voi-doi-aidxc23334152,Kia Sedona 2.2 DATH 2018,665000000,7,2018,Máy dầu,MPV,Xe cũ,81.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,06/03/2025
https://oto.com.vn/mua-ban-xe-kia-k3-ha-noi/gia-thuong-luong-co-bot-loc-aidxc23329884,Kia K3 1.6AT 2022,535000000,0,2022,Máy xăng,,Xe cũ,45.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,24/09/2025
https://oto.com.vn/mua-ban-xe-audi-q5-ha-noi/mot-chu-tu-dau-bien-tinh-aidxc23329881,Audi Q5 2.0 TFSI Quattro 2017,960000000,5,2017,Máy xăng,SUV,Xe cũ,140.000 km,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,30/04/2025
https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/full-lich-su-hang-cam-ket-khong-loi-aidxc23377023,Toyota Camry 2.0Q 2022,1039000000,5,2022,Máy xăng,Sedan,Xe cũ,30.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,27/09/2025
https://oto.com.vn/mua-ban-xe-ford-transit-ha-noi/ban-doi-2019-ban-trung-xe-1-chu-tu-moi-aidxc23314977,Ford Transit SVP Bản trung 2019,455000000,16,2019,Máy dầu,Van/Minivan,Xe cũ,80.000 km,Số sàn,Trong nước,Đông Anh - Hà Nội,08/10/2025
https://oto.com.vn/mua-ban-xe-bmw-x6-hcm/mot-chu-tu-dau-nhap-khau-aidxc23371429,BMW X6 xDrive40i Msport 2020,2638000000,5,2020,Máy xăng,SUV,Xe cũ,54.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,14/10/2025
https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/trang-bi-options-gan-1-ty-aidxc23367091,Kia Sedona 3.3 GAT 2020,850000000,7,2020,Máy xăng,Van/Minivan,Xe cũ,108.000 km,Số tự động,Trong nước,Quận 2 - Tp.HCM,23/01/2025
https://oto.com.vn/mua-ban-xe-kia-sorento-ha-noi/24-gat-may-xang-san-xuat-2020-dang-ky-2021-sieu-dep-aidxc23368860,Kia Sorento 2WD 2.4 GAT 2020,565000000,7,2020,Máy xăng,SUV,Xe cũ,77.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,10/01/2025
https://oto.com.vn/mua-ban-xe-lexus-rx-350-ha-noi/nhinh-300tr-co-rx350-sx2007-chay-cuc-suong-cam-ket-xe-dep-xem-la-me-aidxc23368310,Lexus RX 350 2007,320000000,5,2007,Máy xăng,SUV,Xe cũ,130.000 km,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,27/01/2025
https://oto.com.vn/mua-ban-xe-landrover-range-rover-evoque-ha-noi/dynamicban-cao-nhat-san-xuat-2012-sieu-dep-aidxc23268232,Land Rover Range Rover Evoque evoque 2012,490000000,5,2012,Máy xăng,SUV,Xe cũ,66.400 km,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,05/04/2025
https://oto.com.vn/mua-ban-xe-bmw-730li-ha-noi/730-sx2011-den-noi-that-kem-chay-hon-8v-km-chay-cuc-suong-aidxc23202880,BMW 730Li 2011,565000000,5,2011,Máy xăng,Sedan,Xe cũ,83.000 km,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,20/08/2025
https://oto.com.vn/mua-ban-xe-ford-fiesta-binh-dinh/ban-xe-hatchback-2011-gia-tot-tai-quy-nhon-aidxc23371185,Ford Fiesta S 1.6 AT 2011,197000000,5,2011,Máy xăng,Hatchback,Xe cũ,66.000 km,Số tự động,Trong nước,Quy Nhơn - Bình Định,28/08/2025
https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-binh-dinh/full-lich-su-hang-aidxc23359101,Hyundai Santa Fe 2.4L Xăng Đặc biệt 2018,580000000,7,2018,Máy xăng,SUV,Xe cũ,122.000 km,Số tự động,Trong nước,Quy Nhơn - Bình Định,31/07/2025
https://oto.com.vn/mua-ban-xe-kia-sonet-binh-dinh/full-lich-su-hang-aidxc23359100,Kia Sonet 1.5 Premium 2022,518000000,5,2022,Máy xăng,SUV,Xe cũ,67.000 km,Số tự động,Trong nước,Quy Nhơn - Bình Định,21/04/2025
https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-dinh/moi-bao-duong-aidxc23359096,Toyota Corolla Altis 1.8 G 2009,280000000,5,2009,Máy xăng,Sedan,Xe cũ,107.000 km,Số tự động,Trong nước,Quy Nhơn - Bình Định,17/08/2025
https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-binh-dinh/moi-bao-duong-aidxc23359093,Hyundai Grand i10 Hatchback 1.2 AT 2010,185000000,5,2010,Máy xăng,Hatchback,Xe cũ,140 km,Số tự động,Trong nước,Quy Nhơn - Bình Định,27/08/2025
https://oto.com.vn/mua-ban-xe-ford-ranger-tay-ninh/xe-ca-nhan-sieu-luot-nhap-khau-thai-lan-aidxc23373702,Ford Ranger Raptor 2023,1130000000,5,2023,Máy dầu,Bán tải,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Tây Ninh - Tây Ninh,08/04/2025
https://oto.com.vn/mua-ban-xe-ford-territory-tay-ninh/titanium-2024-xe-cong-ty-xuat-hoa-don-odo-38000km-pk-phim-cach-nhiet-lot-san-camera-aidxc23376762,Ford Territory 1.5L Titanium 2024,790000000,5,2024,Máy xăng,SUV,Xe cũ,38.000 km,Số tự động,Trong nước,Tây Ninh - Tây Ninh,15/04/2025
https://oto.com.vn/mua-ban-xe-ford-everest-tay-ninh/titanium-4x2-nexgenz-suv-7c-nhap-khau-thailand-aidxc23376759,Ford Everest Titanium 2.0 AT 4x2 2022,1140000000,7,2022,Máy dầu,SUV,Xe cũ,28.000 km,Số tự động,Nhập khẩu,Tây Ninh - Tây Ninh,03/06/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hai-phong/xe-giao-ngay-du-mau-xe-moi-100-aidxc23337129,Mercedes-Benz C300 AMG 2025,2035000000,5,2025,Máy xăng,Sedan,Xe cũ,01 km,Số tự động,Trong nước,Hồng Bàng - Hải Phòng,06/02/2025
https://oto.com.vn/mua-ban-xe-kia-k140-ha-noi/ban-sx-2016-tai-du-14-tanxe-dep-xuat-sac-aidxc23316994,Kia K140 2016,245000000,3,2016,Máy dầu,Xe tải,Xe cũ,80.000 km,Số sàn,Trong nước,Đông Anh - Hà Nội,03/06/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-outlander-ha-noi/xe-dep-chay-it-km-zin-100-sieu-moi-aidxc23376936,Mitsubishi Outlander 2.0 CVT 2022,675000000,7,2022,Máy xăng,SUV,Xe cũ,20.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,03/09/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hcm/xe-sang-trong-da-qua-su-dung-chat-luong-nhu-moi-aidxc23372104,Mercedes-Benz C300 AMG 2023,1699000000,5,2023,Máy xăng,Sedan,Xe cũ,6.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,16/03/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-hcm/model-2019-gia-tot-lien-he-ngay-aidxc23372103,Mercedes-Benz GLC 250 4Matic 2018,1059000000,5,2018,Máy xăng,SUV,Xe cũ,20.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,20/01/2025
https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/model-2022-mau-xanh-cuc-ben-aidxc23346145,BMW 330i M Sport 2021,1339000000,5,2021,Máy xăng,Sedan,Xe cũ,26.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,11/02/2025
https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/xe-nhap-khau-chat-luong-cam-ket-phap-ly-ro-rang-aidxc23344473,Volvo S90 Ultimate AWD 2020,1399000000,5,2020,Máy xăng,Sedan,Xe cũ,21.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,15/06/2025
https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-ha-noi/full-lich-su-hang-ban-full-nhieu-option-aidxc23319918,Toyota Corolla Cross 1.8 V  2021,688000000,5,2021,Máy xăng,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,19/10/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-ha-noi/ban-chot-nhieu-tinh-nang-gia-mem-aidxc23266149,Mercedes-Benz C200 Edition C 2014,385000000,5,2014,Máy xăng,Sedan,Xe cũ,110.000 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,10/05/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/gia-tot-canh-tranh-bao-check-thoai-mai-aidxc23376927,Mercedes-Benz GLC 300 4Matic 2017,899000000,5,2017,Máy xăng,SUV,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Long Biên - Hà Nội,05/10/2025
https://oto.com.vn/mua-ban-xe-porsche-panamera-ha-noi/hang-hiem-chu-di-it-bao-check-thoai-mai-aidxc23376926,Porsche Panamera 4 2021,4880000000,5,2021,Máy xăng,Sedan,Xe cũ,26.000 km,Số tự động,Nhập khẩu,Long Biên - Hà Nội,19/01/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/xe-do-option-300tr-chu-moi-chi-viec-ve-chay-aidxc23376924,Mercedes-Benz GLS 450 4Matic 2020,3290000000,7,2020,Máy xăng,SUV,Xe cũ,9.000 km,Số tự động,Nhập khẩu,Long Biên - Hà Nội,25/05/2025
https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-noi/dep-nhu-hoa-hau-aidxc23365677,Hyundai Grand i10 Hatchback 1.2 AT 2019,315000000,5,2019,Máy xăng,Hatchback,Xe cũ,30.000 km,Số tự động,Trong nước,Quốc Oai - Hà Nội,09/05/2025
https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ha-noi/ban-dac-biet-sieu-dep-aidxc23303076,Mitsubishi Xpander Cross 1.5 AT 2020,475000000,5,2020,Máy xăng,SUV,Xe cũ,61.000 km,Số tự động,Trong nước,Đông Anh - Hà Nội,06/05/2025
https://oto.com.vn/mua-ban-xe-lexus-es-250-hcm/xe-cu-dep-nhu-moi-gia-cuc-tot-aidxc23372685,Lexus ES 250 F-Sport 2024,2398000000,5,2024,Máy xăng,Sedan,Xe cũ,14.500 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,20/08/2025
https://oto.com.vn/mua-ban-xe-porsche-panamera-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23365905,Porsche Panamera 4 Executive 2023,6478000000,0,2023,Máy xăng,,Xe cũ,13.333 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,17/09/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/suv-da-dung-gam-cao-trang-bi-hien-dai-aidxc23367994,Mercedes-Benz GLC 200 V1 2022,1358000000,5,2022,Máy xăng,SUV,Xe cũ,28.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,25/03/2025
https://oto.com.vn/mua-ban-xe-porsche-panamera-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23365905,Porsche Panamera 4 Executive 2023,6478000000,0,2023,Máy xăng,,Xe cũ,13.333 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,16/03/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/suv-da-dung-gam-cao-trang-bi-hien-dai-aidxc23367994,Mercedes-Benz GLC 200 V1 2022,1358000000,5,2022,Máy xăng,SUV,Xe cũ,28.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,19/01/2025
https://oto.com.vn/mua-ban-xe-volvo-xc40-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23369635,Volvo XC40 2024,1738000000,0,2024,Máy xăng,,Xe cũ,1.333 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,30/06/2025
https://oto.com.vn/mua-ban-xe-landrover-defender-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23370860,Land Rover Defender 110 3.0 X 2023,5950000000,0,2023,Máy xăng,,Xe cũ,12.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,30/05/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hcm/xe-dep-bao-test-bao-bank-aidxc23374927,Mercedes-Benz C300 AMG 2021,1199000000,5,2021,Máy xăng,Sedan,Xe cũ,49.000 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,21/03/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-e200-hcm/doden-aidxc23358339,Mercedes-Benz E200 E200 2019,1039000000,5,2019,Máy xăng,Sedan,Xe cũ,66.000 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,24/06/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/xe-da-qua-su-dung-chat-luong-dam-bao-aidxc23357031,Mercedes-Benz C200 2.0 AT 2016,559000000,5,2016,Máy xăng,Sedan,Xe cũ,69.000 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,04/05/2025
https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/trangkem-sx2016-aidxc23341446,Mercedes-Benz C200 2.0 AT 2016,579000000,5,2016,Máy xăng,Sedan,Xe cũ,106.000 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,08/08/2025
https://oto.com.vn/mua-ban-xe-kia-k165-ha-noi/ban-tai-23-tan-thung-kin-doi-2016-thung-3m5-aidxc23128995,Kia K165 2016,240000000,3,2016,Máy dầu,Xe tải,Xe cũ,10.000 km,Số sàn,Trong nước,Đông Anh - Hà Nội,10/05/2025
https://oto.com.vn/mua-ban-xe-toyota-camry-long-an/xe-luot-dep-gia-tot-aidxc23346509,Toyota Camry 2.5Q 2022,1179000000,5,2022,Máy xăng,Sedan,Xe cũ,14.000 km,Số tự động,Nhập khẩu,Tân An - Long An,01/02/2025
https://oto.com.vn/mua-ban-xe-hyundai-kona-long-an/xem-xe-tai-du-ho-so-sang-ten-aidxc23353855,Hyundai Kona 2.0 AT Tiêu chuẩn 2019,440000000,5,2019,Máy xăng,,Xe cũ,80.000 km,Số tự động,Trong nước,Tân An - Long An,19/01/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-long-an/cam-ket-dong-co-may-nguyen-ban-khong-dai-tu-ngap-nuoc-aidxc23369742,Hyundai Accent 1.4 MT Tiêu chuẩn 2022,325000000,5,2022,Máy xăng,Sedan,Xe cũ,130.000 km,Số sàn,Trong nước,Tân An - Long An,15/01/2025
https://oto.com.vn/mua-ban-xe-vinfast-vf3-long-an/cam-ket-xe-ngoai-hinh-dep-khong-dam-dung-aidxc23369739,VinFast VF 3 2024,225000000,5,2024,Điện,Hatchback,Xe cũ,22.000 km,Số tự động,Trong nước,Tân An - Long An,27/06/2025
https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/sieu-moi-aidxc23376861,Hyundai Accent 1.4 AT 2022,415000000,5,2022,Máy xăng,Sedan,Xe cũ,48.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,18/02/2025
https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/ban-2006-gia-re-aidxc23376860,Toyota Innova 2.0G 2006,165000000,7,2006,Máy xăng,MPV,Xe cũ,250.000 km,Số sàn,Trong nước,Thanh Xuân - Hà Nội,12/10/2025
https://oto.com.vn/mua-ban-xe-ford-transit-ha-noi/ban-16-cho-doi-2016-ban-mid-xe-dep-chat-aidxc23193640,Ford Transit MID Tiêu chuẩn 2016,375000000,16,2016,Máy dầu,Van/Minivan,Xe cũ,80.000 km,Số sàn,Trong nước,Đông Anh - Hà Nội,24/06/2025
https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/son-zin-100-aidxc23376066,Ford Everest Titanium 2.0 AT 4x2 2023,1190000000,7,2023,Máy dầu,SUV,Xe cũ,29.000 km,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,12/05/2025
https://oto.com.vn/mua-ban-xe-mazda-cx-8-ha-noi/1-chu-tu-moi-aidxc23373373,Mazda CX-8 Premium 2023,890000000,7,2023,Máy xăng,SUV,Xe cũ,54.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,05/10/2025
https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/xe-chay-it-rat-moi-so-voi-doi-aidxc23371751,Mazda 3 1.6 AT 2014,299000000,5,2014,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,01/02/2025
https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/xe-luot-it-su-dung-tinh-trang-nhu-moi-aidxc23376395,Volvo S90 Inscription 2022,1799000000,5,2022,Máy xăng,Sedan,Xe cũ,6.300 km,Số tự động,Nhập khẩu,Bình Tân - Tp.HCM,11/01/2025
https://oto.com.vn/mua-ban-xe-ford-ranger-hcm/ban-tai-keng-dep-aidxc23376134,Ford Ranger Wildtrak 3.2 4x4 AT 2017,550000000,5,2017,Máy xăng,Bán tải,Xe cũ,68.000 km,Số tự động,Nhập khẩu,Quận 5 - Tp.HCM,23/05/2025
https://oto.com.vn/mua-ban-xe-vinfast-vf8-ha-noi/san-xe-tai-sr-do-khach-hang-cu-khong-lay-kip-han-van-duoc-huong-full-chinh-sach-uu-dai-thang-aidxc23376821,VinFast VF8 Eco 2023,660000000,5,2023,Điện,SUV,Xe cũ,44.000 km,Số tự động,Trong nước,Đống Đa - Hà Nội,31/07/2025
https://oto.com.vn/mua-ban-xe-audi-a5-hcm/dang-cap-the-thao-lich-lam-doanh-nhan-aidxc23376164,Audi A5 Sportback 2.0 TFSI 2017,1039000000,5,2017,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,19/04/2025
https://oto.com.vn/mua-ban-xe-porsche-panamera-hcm/dinh-cao-dang-cap-the-thao-lich-lam-nam-san-xuat-2015-aidxc23376165,Porsche Panamera 3.0 V6 2015,1590000000,5,2015,Máy xăng,Sedan,Xe cũ,48.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,15/01/2025
https://oto.com.vn/mua-ban-xe-bmw-730li-hcm/dang-cap-doanh-nhan-sang-trong-vuot-thoi-gian-aidxc23376159,BMW 730Li Pure Excellence 2015,1399000000,5,2015,Máy xăng,Sedan,Xe cũ,66.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,23/07/2025
https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/len-bodykit-m340i-sang-trong-the-thao-va-dang-cap-aidxc23370179,BMW 320i Sport Line 2022,1260000000,5,2022,Máy xăng,Sedan,Xe cũ,42.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,14/03/2025
https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/suv-dinh-cao-cho-gioi-thuong-luu-dang-cap-quyen-luc-aidxc23376396,Lexus LX 570 MBS 2015,3190000000,7,2015,Máy xăng,SUV,Xe cũ,115.000 km,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,12/05/2025
https://oto.com.vn/mua-ban-xe-hyundai-elantra-hai-phong/2019-mt-xe-gia-dinh-aidxc23363148,Hyundai Elantra 1.8 MT 2019,235000000,5,2019,Máy xăng,Sedan,Xe cũ,68.888 km,Số sàn,Trong nước,Hải Phòng,17/07/2025
https://oto.com.vn/mua-ban-xe-kia-rio-hai-phong/14-at-2015-nhap-han-aidxc23363147,Kia Rio 1.4 AT 2015,299000000,5,2015,Máy xăng,Sedan,Xe cũ,150.000 km,Số tự động,Nhập khẩu,Hải Phòng,11/01/2025
https://oto.com.vn/mua-ban-xe-kia-cerato-hai-phong/at-2009-nhap-han-aidxc23363149,Kia Cerato 1.6 AT Deluxe 2009,210000000,5,2009,Máy xăng,Sedan,Xe cũ,150.000 km,Số tự động,Nhập khẩu,Hải Phòng,09/04/2025
https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/xe-sieu-luot-2024-son-zin-99-day-du-option-hien-dai-aidxc23376787,Toyota Camry 2.5Q 2024,1345000000,5,2024,Máy xăng,Sedan,Xe cũ,10.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,09/08/2025
https://oto.com.vn/mua-ban-xe-hyundai-elantra-ha-noi/xe-dep-ho-tro-check-test-theo-yeu-cau-aidxc23376416,Hyundai Elantra 1.6 AT Đặc biệt 2023,580000000,5,2023,Máy xăng,Sedan,Xe cũ,16.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,12/07/2025
https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-noi/xe-dep-1-chu-tu-moi-aidxc23371823,Hyundai Grand i10 Hatchback 1.2 AT 2024,399000000,5,2024,Máy xăng,Hatchback,Xe cũ,20.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,13/06/2025
https://oto.com.vn/mua-ban-xe-mazda-2-ha-noi/xe-sieu-luot-1-chu-tu-moi-giu-gin-aidxc23371822,Mazda 2 1.5AT 2024,405000000,5,2024,Máy xăng,Sedan,Xe cũ,12.000 km,Số tự động,Nhập khẩu,Đống Đa - Hà Nội,27/07/2025
